"211202870","10261412","200","200","0","0"
"211207530","10261413","822.55","822.55","0","0"
"211202821","10261414","1835.45","662.75","0","1172.7"
"211202710","10261415","200","200","0","0"
"211202850","10261416","200","200","0","0"
"211202830","10261417","646","367.15","0","278.85"
"211202840","10261418","1251.3000000000002","625.65","0","625.65"
"211202920","10261419","1892.3000000000002","1455.4","0","436.9000000000001"
"211202950","10261420","249.45","249.45","0","0"
"211207290","10261421","1036.25","1036.25","0","0"
"211203020","10261422","220","220","0","0"
"211203070","10261423","1013.1","1013.1","0","0"
"211203040","10261424","360.5","360.5","0","0"
"211203080","10261425","1159","1159","0","0"
"211203090","10261426","200","200","0","0"
"211203100","10261427","200","200","0","0"
"211203110","10261428","440","220","0","220"
"211207761","10261429","337.7","337.7","0","0"
"211207706","10261430","675.4000000000001","675.4000000000001","0","0"
"211203140","10261431","528.3","528.3","0","0"
"211203170","10261432","220","220","0","0"
"211203230","10261433","426","426","0","0"
"211203231","10261434","500.25","500.25","0","0"
"211203220","10261435","455.4","455.4","0","0"
"211203240","10261436","253.5","253.5","0","0"
"211203050","10261437","675.4000000000001","675.4000000000001","0","0"
"211203260","10261438","280.25","280.25","0","0"
"211203250","10261439","226.75","226.75","0","0"
"211207510","10261440","220","220","0","0"
"211203340","10261441","220","220","0","0"
"211203350","10261442","200","200","0","0"
"211203270","10261443","200","200","0","0"
"211207360","10261444","763.6999999999999","763.6999999999999","0","0"
"211203360","10261445","752.35","752.35","0","0"
"211203280","10261446","200","200","0","0"
"211203440","10261447","440","440","0","0"
"211203410","10261448","333.75","333.75","0","0"
"211203380","10261449","200","200","0","0"
"211204300","10261450","200","200","0","0"
"211207908","10261451","280.25","280.25","0","0"
"211203500","10261452","734.3","734.3","0","0"
"214203430","10261453","557.7","557.7","0","0"
"211203520","10261454","200","200","0","0"
"211203570","10261455","220","0","0","220"
"211203550","10261456","420","420","0","0"
"211203560","10261457","200","200","0","0"
"211207170","10261458","200","190","-10","0"
"211207763","10261459","1013.15","0","0","1013.15"
"211200351","10261460","660","660","0","0"
"211207765","10261461","220","220","0","0"
"211203580","10261462","200","200","0","0"
"211203600","10261463","360.5","360.5","0","0"
"211207900","10261464","220","220","0","0"
"211203650","10261465","852","852","0","0"
"211203640","10261466","508.3","508.3","0","0"
"211203610","10261467","220","220","0","0"
"211203630","10261468","219","209","-10","0"
"211207770","10261469","469.45","220","0","249.45"
"211207914","10261470","440","420","0","20"
"211203720","10261471","200","200","0","0"
"211207724","10261472","200","200","0","0"
"211203680","10261473","220","220","0","0"
"211203700","10261474","308.3","308.3","0","0"
"211203710","10261475","200","200","0","0"
"211203790","10261476","674.15","674.15","0","0"
"211207878","10261477","220","220","0","0"
"211203820","10261478","866","866","0","0"
"211203840","10261479","646","646","0","0"
"211203830","10261480","200","200","0","0"
"211207907","10261481","469.45","469.45","0","0"
"211203860","10261482","278.85","278.85","0","0"
"211205690","10261483","249.45","249.45","0","0"
"211207470","10261484","440","440","0","0"
"211203900","10261485","200","200","0","0"
"211203950","10261486","424.05","404.69","-19.36","0"
"211207773","10261487","200","200","0","0"
"211203970","10261488","220","220","0","0"
"211207260","10261489","660","440","0","220"
"211207420","10261490","220","220","0","0"
"211203910","10261491","414","414","0","0"
"211207904","10261492","440","440","0","0"
"211207030","10261493","880","880","0","0"
"211207130","10261494","754.4","754.4","0","0"
"211207732","10261495","699.9","699.9","0","0"
"211204020","10261496","414","414","0","0"
"211204180","10261497","528.3","528.3","0","0"
"211204050","10261498","763.6999999999999","763.6999999999999","0","0"
"211207754","10261499","910.8","396.55","0","514.25"
"211206810","10261500","866.75","866.75","0","0"
"211203990","10261501","200","200","0","0"
"2112040600","10261502","748.3","748.3","0","0"
"211204270","10261503","220","220","0","0"
"211204190","10261504","220","220","0","0"
"211207757","10261505","414","414","0","0"
"211204110","10261506","200","200","0","0"
"211207783","10261507","662.75","662.75","0","0"
"211204140","10261508","675.4499999999999","308.3","0","367.15"
"211204100","10261509","308.3","308.3","0","0"
"211204120","10261510","307","307","0","0"
"211204171","10261511","535","535","0","0"
"211204130","10261512","646","646","0","0"
"211204210","10261513","1432.3000000000002","1432.3000000000002","0","0"
"211207837","10261514","1013.15","1013.15","0","0"
"211207895","10261515","449.45","449.45","0","0"
"211207725","10261516","440","220","0","220"
"211207787","10261517","200","200","0","0"
"211204372","10261518","616.55","220","0","396.55"
"211203540","10261519","1102.8000000000002","1102.8000000000002","0","0"
"211204570","10261520","280.25","280.25","0","0"
"211204430","10261521","308.3","308.3","0","0"
"211207745","10261522","200","200","0","0"
"211207892","10261523","498.85","220","0","278.85"
"211204371","10261524","220","220","0","0"
"211207681","10261525","1081.0500000000002","1081.0500000000002","0","0"
"211207250","10261526","587.15","278.85","0","308.3"
"211204376","10261527","440","440","0","0"
"211204461","10261528","1036.25","1036.25","0","0"
"211207884","10261529","940.25","940.25","0","0"
"211204490","10261530","1327.5","1327.5","0","0"
"211207670","10261531","440","440","0","0"
"211207817","10261532","660","660","0","0"
"211207911","10261533","440","220","0","220"
"211207715","10261534","660","660","0","0"
"211204440","10261535","771.25","771.25","0","0"
"211204450","10261536","200","200","0","0"
"211204460","10261537","1996.5","1996.5","0","0"
"211204520","10261538","226.75","226.75","0","0"
"211206540","10261539","220","220","0","0"
"211207710","10261540","220","220","0","0"
"211207390","10261541","2362.25","2362.25","0","0"
"211207784","10261542","734.25","734.25","0","0"
"211204564","10261543","881.4","881.4","0","0"
"211204560","10261544","220","220","0","0"
"211204580","10261545","426","426","0","0"
"211204550","10261546","763.7","763.7","0","0"
"211204380","10261547","551.4","551.4","0","0"
"211207722","10261548","367.15","367.15","0","0"
"211204514","10261549","253.5","253.5","0","0"
"211207919","10261550","440","220","0","220"
"211204200","10261551","200","200","0","0"
"211207610","10261552","220","220","0","0"
"211207856","10261553","498.85","498.85","0","0"
"211207430","10261554","280.25","280.25","0","0"
"211207760","10261555","469.45","249.45","0","220"
"211204561","10261556","220","220","0","0"
"211204601","10261557","280.25","280.25","0","0"
"211201572","10261558","557.7","557.7","0","0"
"211204600","10261559","360.5","342.48","-18.02","0"
"211200453","10261560","1064.75","1064.75","0","0"
"211204170","10261561","564.75","564.75","0","0"
"211204590","10261562","337.7","337.7","0","0"
"211207840","10261563","1092","1092","0","0"
"211207909","10261564","220","220","0","0"
"211207905","10261565","7255.6","7255.6","0","0"
"211207917","10261566","669.45","669.45","0","0"
"211204571","10261567","469.45","220","0","249.45"
"211200573","10261568","200","200","0","0"
"211207380","10261569","220","220","0","0"
