"56292","10261785","211206560",NULL
"56293","10261786","211207550",NULL
"56294","10261787","211207738",NULL
"56295","10261788","211207864",NULL
"56296","10261789","211207776",NULL
"56297","10261790","211206570","220"
"56298","10261791","211207830","938.9"
"56299","10261792","211207778",NULL
"56300","10261793","211207739",NULL
"56301","10261794","211207835",NULL
"56302","10261795","211207831",NULL
"56303","10261796","211207100","1976.5"
"56304","10261797","211207746","440"
"56305","10261798","211207795","220"
"56306","10261799","211207916","249.45"
"56307","10261800","211206600","660"
"56308","10261801","211206610","396.55"
"56309","10261802","211206590",NULL
"56310","10261803","211206620",NULL
"56311","10261804","211206631","220"
"56312","10261805","211206630","426"
"56313","10261806","211207713",NULL
"56314","10261807","211207748","851.95"
"56315","10261808","211206744",NULL
"56316","10261809","211206660",NULL
"56317","10261810","211207702",NULL
"56318","10261811","211206670",NULL
"56319","10261812","211207719",NULL
"56320","10261813","211207922",NULL
"56321","10261814","211206680",NULL
"56322","10261815","211207110",NULL
"56323","10261816","211207869","1024.75"
"56324","10261817","211207797",NULL
"56325","10261818","211207870","0"
"56326","10261819","211206700","0"
"56327","10261820","211207872","0"
"56328","10261821","211207766","440"
"56329","10261822","211206720",NULL
"56330","10261823","211207926",NULL
"56331","10261824","211206290",NULL
"56332","10261825","211206740",NULL
"56333","10261826","211206940",NULL
"56334","10261827","211207871",NULL
"56335","10261828","211206750",NULL
"56336","10261829","211206751","1280.05"
"56337","10261830","211207791",NULL
"56338","10261831","211206790",NULL
"56339","10261832","211206770","220"
"56340","10261833","211206780",NULL
"56341","10261834","211206511",NULL
"56342","10261835","211207370","220"
"56343","10261836","211206851",NULL
"56344","10261837","211206860","975.7"
"56345","10261838","211207796","440"
"56346","10261839","211207751",NULL
"56347","10261840","211200990",NULL
"56348","10261841","211206863",NULL
"56349","10261842","211206820",NULL
"56350","10261843","211207701",NULL
"56351","10261844","211207709","0"
"56352","10261845","211206831",NULL
"56353","10261846","211206840",NULL
"56354","10261847","211207743","484.85"
"56355","10261848","211207733",NULL
"56356","10261849","211207734","689.45"
"56357","10261850","211207832","0"
"56358","10261851","211207809",NULL
"56359","10261852","211206880",NULL
"56360","10261853","211206881",NULL
"56361","10261854","211206870","0"
"56362","10261855","211206871","220"
"56363","10261856","211207764","220"
"56364","10261857","211206882","0"
"56365","10261858","211206883","0"
"56366","10261859","211207758","0"
"56367","10261860","211207767",NULL
"56368","10261861","311200020",NULL
"56369","10261862","314205641",NULL
"56370","10261863","311200040","220"
"56371","10261864","311200090","220"
"56372","10261865","314205657","484.85"
"56373","10261866","311200100",NULL
"56374","10261867","314200110","426"
"56375","10261868","311200080","333.75"
"56376","10261869","311200140","771.25"
"56377","10261870","311200150",NULL
"56378","10261871","311200180",NULL
"56379","10261872","311200200",NULL
"56380","10261873","311200210",NULL
"56381","10261874","311200220",NULL
"56382","10261875","311200230",NULL
"56383","10261876","311200250","367.15"
"56384","10261877","311200260",NULL
"56385","10261878","311200290",NULL
"56386","10261879","311200300",NULL
"56387","10261880","311200310",NULL
"56388","10261881","314200320",NULL
"56389","10261882","311200330",NULL
"56390","10261883","311200350",NULL
"56391","10261884","311200380",NULL
"56392","10261885","311200390",NULL
"56393","10261886","314205672",NULL
"56394","10261887","311200400",NULL
"56395","10261888","311200761",NULL
"56396","10261889","311200410",NULL
"56397","10261890","311200430",NULL
"56398","10261891","311200440",NULL
"56399","10261892","311200450",NULL
"56400","10261893","311200490",NULL
"56401","10261894","311200500",NULL
"56402","10261895","311200510",NULL
"56403","10261896","311200520",NULL
"56404","10261897","311200550",NULL
"56405","10261898","311200560",NULL
"56406","10261899","311200570",NULL
"56407","10261900","311205400","0"
"56408","10261901","311200600",NULL
"56409","10261902","314205622","1208.45"
"56410","10261903","311200981",NULL
"56411","10261904","311200650",NULL
"56412","10261905","311200670",NULL
"56413","10261906","314205642",NULL
"56414","10261907","311200700",NULL
"56415","10261908","311200710",NULL
"56416","10261909","311200680",NULL
"56417","10261910","511205100",NULL
"56418","10261911","311200740",NULL
"56419","10261912","311200750","0"
"56420","10261913","311200763",NULL
"56421","10261914","311200760",NULL
"56422","10261915","311200762",NULL
"56423","10261916","311200770","0"
"56424","10261917","311200780",NULL
"56425","10261918","311200790",NULL
"56426","10261919","314205686",NULL
"56427","10261920","311200810",NULL
"56428","10261921","211207785",NULL
"56429","10261922","311200820",NULL
"56430","10261923","314205654",NULL
"56431","10261924","311200980",NULL
"56432","10261925","311200982",NULL
"56433","10261926","311200991",NULL
"56434","10261927","314205646","278.85"
"56435","10261928","311201030","551.4"
"56436","10261929","311201190",NULL
"56437","10261930","314205626",NULL
"56438","10261931","311201290",NULL
"56439","10261932","311201230","689.65"
"56440","10261933","311201630","308.3"
"56441","10261934","311201250",NULL
"56442","10261935","311201240","220"
"56443","10261936","311205070",NULL
"56444","10261937","311201320",NULL
"56445","10261938","311201340","0"
"56446","10261939","311201360",NULL
"56447","10261940","311201370",NULL
"56448","10261941","311201380","71.69"
"56449","10261942","311201390",NULL
"56450","10261943","311201420","200"
"56451","10261944","311201460",NULL
"56452","10261945","311201480",NULL
"56453","10261946","311201490","405.15"
"56454","10261947","311201500",NULL
"56455","10261948","311201520","0"
"56456","10261949","311201530",NULL
"56457","10261950","311204781","440"
"56458","10261951","311201560",NULL
"56459","10261952","311201570","0"
"56460","10261953","314205640",NULL
"56461","10261954","311201581",NULL
"56462","10261955","311205350",NULL
"56463","10261956","311201580",NULL
"56464","10261957","311201600","0"
"56465","10261958","311204440","503.95"
"56466","10261959","311201660",NULL
"56467","10261960","311201670",NULL
"56468","10261961","311201680","0"
"56469","10261962","311202080",NULL
"56470","10261963","311201700",NULL
"56471","10261964","311201710","440"
"56472","10261965","311201730",NULL
"56473","10261966","111207708",NULL
"56474","10261967","311201740",NULL
"56475","10261968","311201741",NULL
"56476","10261969","311201742",NULL
"56477","10261970","311201590",NULL
"56478","10261971","311201790",NULL
"56479","10261972","311201800",NULL
"56480","10261973","311201820",NULL
"56481","10261974","311201830",NULL
"56482","10261975","311201880",NULL
"56483","10261976","311201910",NULL
"56484","10261977","314205660","0"
"56485","10261978","311200216",NULL
"56486","10261979","311201950",NULL
"56487","10261980","311201970",NULL
"56488","10261981","311200190",NULL
"56489","10261982","311201610","308.3"
"56490","10261983","311205420",NULL
"56491","10261984","311202010","937.12"
"56492","10261985","311202030",NULL
"56493","10261986","311202050",NULL
"56494","10261987","311202060",NULL
"56495","10261988","311202070",NULL
"56496","10261989","314205679",NULL
"56497","10261990","311202100",NULL
"56498","10261991","311203370",NULL
"56499","10261992","314205687",NULL
"56500","10261993","314205637",NULL
"56501","10261994","211207779",NULL
"56502","10261995","311202140",NULL
"56503","10261996","311202170",NULL
"56504","10261997","311202180",NULL
"56505","10261998","311202210",NULL
"56506","10261999","311202230",NULL
"56507","10262000","311202240",NULL
"56508","10262001","311202260",NULL
"56509","10262002","314205639",NULL
"56510","10262003","315202270",NULL
"56511","10262004","311202271",NULL
"56512","10262005","511201940",NULL
"56513","10262006","311202280",NULL
"56514","10262007","311202330",NULL
"56515","10262008","311202340",NULL
"56516","10262009","311202350",NULL
"56517","10262010","311202360",NULL
"56518","10262011","315202370",NULL
"56519","10262012","342023711",NULL
"56520","10262013","311202390","220"
"56521","10262014","311202400","0"
"56522","10262015","311202710",NULL
"56523","10262016","314205638",NULL
"56524","10262017","311202490",NULL
"56525","10262018","311202470",NULL
"56526","10262019","311202500","220"
"56527","10262020","311202530",NULL
"56528","10262021","311202540","802.2"
"56529","10262022","311202570",NULL
"56530","10262023","311202580",NULL
"56531","10262024","311202590",NULL
"56532","10262025","311202630","337.7"
"56533","10262026","311202640","0"
"56534","10262027","311202690","514.25"
"56535","10262028","314205470","220"
"56536","10262029","311202700","220"
"56537","10262030","311202720",NULL
"56538","10262031","311202220",NULL
"56539","10262032","311202730",NULL
"56540","10262033","311202760",NULL
"56541","10262034","311202770",NULL
"56542","10262035","311202820","455.4"
"56543","10262036","311202830","484.85"
"56544","10262037","311202860","220"
"56545","10262038","311202880","0"
"56546","10262039","311202890","1384.5"
"56547","10262040","314205669",NULL
"56548","10262041","314205695",NULL
"56549","10262042","311203120",NULL
"56550","10262043","311202930",NULL
"56551","10262044","311202940",NULL
"56552","10262045","314205670",NULL
"56553","10262046","311202960",NULL
"56554","10262047","311202900","0"
"56555","10262048","311202980",NULL
"56556","10262049","311202990","0"
"56557","10262050","314205636",NULL
"56558","10262051","311203020",NULL
"56559","10262052","311203010",NULL
"56560","10262053","311203000",NULL
"56561","10262054","311203001",NULL
"56562","10262055","311202992",NULL
"56563","10262056","211205810",NULL
"56564","10262057","311203740",NULL
"56565","10262058","314205621",NULL
"56566","10262059","311202920",NULL
"56567","10262060","311205280",NULL
"56568","10262061","314205703",NULL
"56569","10262062","311203080",NULL
"56570","10262063","311203070",NULL
"56571","10262064","311203110","220"
"56572","10262065","311203150",NULL
"56573","10262066","311203190","0"
"56574","10262067","311203200",NULL
"56575","10262068","311203220",NULL
"56576","10262069","311203270","0"
"56577","10262070","315203280",NULL
"56578","10262071","211207849","0"
"56579","10262072","211207780",NULL
"56580","10262073","311203404",NULL
"56581","10262074","314205681",NULL
"56582","10262075","311203290",NULL
"56583","10262076","311205380",NULL
"56584","10262077","311203300",NULL
"56585","10262078","311203400","668.75"
"56586","10262079","211207841","1537"
"56587","10262080","314205630",NULL
"56588","10262081","311203360","660"
"56589","10262082","311203350",NULL
"56590","10262083","311203340","0"
"56591","10262084","311205110",NULL
"56592","10262085","311203540",NULL
"56593","10262086","311203490",NULL
"56594","10262087","311203520","440"
"56595","10262088","314205490",NULL
"56596","10262089","311203510",NULL
"56597","10262090","311203460",NULL
"56598","10262091","311203450",NULL
"56599","10262092","311203410",NULL
"56600","10262093","311203420",NULL
"56601","10262094","314205704","1000"
"56602","10262095","311203430","0"
"56603","10262096","314205701",NULL
"56604","10262097","311203440",NULL
"56605","10262098","311203471",NULL
"56606","10262099","311203470",NULL
"56607","10262100","314205619",NULL
"56608","10262101","314205620","0"
"56609","10262102","314205627",NULL
"56610","10262103","314205665",NULL
"56611","10262104","211207736",NULL
"56612","10262105","314205691",NULL
"56613","10262106","311205360","220"
"56614","10262107","314205685",NULL
"56615","10262108","314205699","0"
"56616","10262109","314205688",NULL
"56617","10262110","211207879","27.2"
"56618","10262111","314205694","964.8"
"56619","10262112","311203282","55.5"
"56620","10262113","314205616","625.65"
"56621","10262114","311201571","373.95"
"56622","10262115","113205130","3352.45"
"56623","10262116","314205651",NULL
"56624","10262117","314205618","220"
"56625","10262118","611202501","0"
"56626","10262119","314205625",NULL
"56627","10262120","314205659","396.55"
"56628","10262121","314205634","0"
"56629","10262122","314205628",NULL
"56630","10262123","311203950","498.85"
"56631","10262124","314205500","249.45"
"56632","10262125","314205560",NULL
"56633","10262126","311204300",NULL
"56634","10262127","314205550","440"
"56635","10262128","311204520",NULL
"56636","10262129","314205678",NULL
"56637","10262130","314205613",NULL
"56638","10262131","311203390","220"
"56639","10262132","314205540","220"
"56640","10262133","311204570","500"
"56641","10262134","311204740","625.65"
"56642","10262135","211207020",NULL
"56643","10262136","211207781",NULL
"56644","10262137","211207923",NULL
"56645","10262138","211205710","396.55"
"56646","10262139","311203850",NULL
"56647","10262140","311201450",NULL
"56648","10262141","314205656",NULL
"56649","10262142","314205689","220"
"56650","10262143","314205643",NULL
"56651","10262144","111206560","616.55"
"56652","10262145","314205680","220"
"56653","10262146","511205648",NULL
"56654","10262147","211206864",NULL
"56655","10262148","314205623",NULL
"56656","10262149","314205614","367.15"
"56657","10262150","314205698",NULL
"56658","10262151","314205693",NULL
"56659","10262152","314205666",NULL
"56660","10262153","314205520",NULL
"56661","10262154","311205220","220"
"56662","10262155","314205655","337.7"
"56663","10262156","311203380",NULL
"56664","10262157","314205667",NULL
"56665","10262158","211205670","0"
"56666","10262159","311205410","278.85"
"56667","10262160","314205615","969.65"
"56668","10262161","211207833",NULL
"56669","10262162","314205677",NULL
"56670","10262163","611202628",NULL
"56671","10262164","314205684","0"
"56672","10262165","314205648","220"
"56673","10262166","311203600",NULL
"56674","10262167","314205580",NULL
"56675","10262168","314205450",NULL
"56676","10262169","311203660",NULL
"56677","10262170","311203670","827.05"
"56678","10262171","311203720",NULL
"56679","10262172","314205702","0"
"56680","10262173","311203840",NULL
"56681","10262174","314203770","330"
"56682","10262175","311203730","220"
"56683","10262176","314205644",NULL
"56684","10262177","311205390","200"
"56685","10262178","311203860",NULL
"56686","10262179","311203810","0.8"
"56687","10262180","311203870",NULL
"56688","10262181","314205696",NULL
"56689","10262182","314205658",NULL
"56690","10262183","314205645","0"
"56691","10262184","311204090","737.8"
"56692","10262185","311204060","1949"
"56693","10262186","311204070",NULL
"56694","10262187","314205633",NULL
"56695","10262188","311204100",NULL
"56696","10262189","311204110",NULL
"56697","10262190","311204160",NULL
"56698","10262191","314205510",NULL
"56699","10262192","311204170","697.64"
"56700","10262193","314205683",NULL
"56701","10262194","311203830",NULL
"56702","10262195","314205617",NULL
"56703","10262196","311204280","0"
"56704","10262197","314205663",NULL
"56705","10262198","314204240",NULL
"56706","10262199","311204270",NULL
"56707","10262200","311204290",NULL
"56708","10262201","311204271","753.5"
"56709","10262202","511205634",NULL
"56710","10262203","314205705",NULL
"56711","10262204","314205697",NULL
"56712","10262205","311204250",NULL
"56713","10262206","311202250",NULL
"56714","10262207","311204260",NULL
"56715","10262208","311204261",NULL
"56716","10262209","311203920",NULL
"56717","10262210","314205647","2938.35"
"56718","10262211","314205611",NULL
"56719","10262212","314205682","220"
"56720","10262213","311204320",NULL
"56721","10262214","311204420",NULL
"56722","10262215","314205668","220"
"56723","10262216","314205570","510.4"
"56724","10262217","314205652",NULL
"56725","10262218","314205440",NULL
"56726","10262219","411202000","484.85"
"56727","10262220","311204580","587.15"
"56728","10262221","311204590",NULL
"56729","10262222","311204630",NULL
"56730","10262223","311204650",NULL
"56731","10262224","311204640",NULL
"56732","10262225","311204700",NULL
"56733","10262226","311204730",NULL
"56734","10262227","311204770",NULL
"56735","10262228","311204780",NULL
"56736","10262229","311205290",NULL
"56737","10262230","311204820",NULL
"56738","10262231","314205624","0"
"56739","10262232","314204840",NULL
"56740","10262233","311204850",NULL
"56741","10262234","311204560",NULL
"56742","10262235","311204860",NULL
"56743","10262236","311205100",NULL
"56744","10262237","311200000",NULL
"56745","10262238","311204940",NULL
"56746","10262239","311205300",NULL
"56747","10262240","314205650",NULL
"56748","10262241","311204960",NULL
"56749","10262242","311204980",NULL
"56750","10262243","314205671",NULL
"56751","10262244","314204990",NULL
"56752","10262245","311205010","131.8"
"56753","10262246","311205030",NULL
"56754","10262247","314205629",NULL
"56755","10262248","311205020","642.2"
"56756","10262249","211207230",NULL
"56757","10262250","311205040",NULL
"56758","10262251","311205060",NULL
"56759","10262252","314205649",NULL
"56760","10262253","311205090","0"
"56761","10262254","311205160",NULL
"56762","10262255","311205170",NULL
"56763","10262256","311205210",NULL
"56764","10262257","311201430",NULL
"56765","10262258","311205230","0"
"56766","10262259","311205240",NULL
"56767","10262260","311205270","0"
"56768","10262261","314205600",NULL
"56769","10262262","411200010","910.85"
"56770","10262263","411200060",NULL
"56771","10262264","411206624",NULL
"56772","10262265","411206638","220"
"56773","10262266","411200080",NULL
"56774","10262267","411200090",NULL
"56775","10262268","411205670","220"
"56776","10262269","411200180",NULL
"56777","10262270","411206630","0"
"56778","10262271","411200220",NULL
"56779","10262272","411200250",NULL
"56780","10262273","411205790",NULL
"56781","10262274","411200270","220"
"56782","10262275","411200280",NULL
"56783","10262276","411200290",NULL
"56784","10262277","411205770","551.4"
"56785","10262278","411200310",NULL
"56786","10262279","411200325",NULL
"56787","10262280","411200321","0"
"56788","10262281","411200311",NULL
"56789","10262282","411205880",NULL
"56790","10262283","411200330","220"
"56791","10262284","411200331",NULL
"56792","10262285","411200341",NULL
"56793","10262286","411200350",NULL
"56794","10262287","411206680",NULL
"56795","10262288","411206681",NULL
"56796","10262289","411200361",NULL
"56797","10262290","411200362",NULL
"56798","10262291","411200370",NULL
"56799","10262292","411200550",NULL
"56800","10262293","411206565","0"
"56801","10262294","411200552","1251.3"
"56802","10262295","411200560","0"
"56803","10262296","411200570",NULL
"56804","10262297","411200340",NULL
"56805","10262298","411200580",NULL
"56806","10262299","411200590","587.15"
"56807","10262300","411205530",NULL
"56808","10262301","411205680",NULL
"56809","10262302","411200640","426"
"56810","10262303","411200690",NULL
"56811","10262304","411200700",NULL
"56812","10262305","411200710","396.55"
"56813","10262306","411200712",NULL
"56814","10262307","411200970",NULL
"56815","10262308","411200721","308.3"
"56816","10262309","411200720","737"
"56817","10262310","411200840","551.4"
"56818","10262311","411200711",NULL
"56819","10262312","411200940",NULL
"56820","10262313","411200980",NULL
"56821","10262314","411200770",NULL
"56822","10262315","411200740",NULL
"56823","10262316","411200761",NULL
"56824","10262317","411200750",NULL
"56825","10262318","411200760",NULL
"56826","10262319","411200771","0"
"56827","10262320","411200762","278.85"
"56828","10262321","411200772",NULL
"56829","10262322","411200784",NULL
"56830","10262323","411205610",NULL
"56831","10262324","411200790",NULL
"56832","10262325","411206698",NULL
"56833","10262326","411201000",NULL
"56834","10262327","411200820",NULL
"56835","10262328","411201010",NULL
"56836","10262329","411206300",NULL
"56837","10262330","411206701",NULL
"56838","10262331","411205510",NULL
"56839","10262332","411200801",NULL
"56840","10262333","411201090",NULL
"56841","10262334","411201110","440"
"56842","10262335","411201100",NULL
"56843","10262336","511205711",NULL
"56844","10262337","411201360",NULL
"56845","10262338","411201210",NULL
"56846","10262339","411206593",NULL
"56847","10262340","411205870","0"
"56848","10262341","411206703",NULL
"56849","10262342","411206260",NULL
"56850","10262343","411206564","0"
"56851","10262344","411201230",NULL
"56852","10262345","411201240",NULL
"56853","10262346","411201390",NULL
"56854","10262347","414201394",NULL
"56855","10262348","411205740",NULL
"56856","10262349","414201420",NULL
"56857","10262350","411206587",NULL
"56858","10262351","411201450",NULL
"56859","10262352","411200230",NULL
"56860","10262353","411201520",NULL
"56861","10262354","411201530",NULL
"56862","10262355","411201590",NULL
"56863","10262356","411201610",NULL
"56864","10262357","411201630","484.85"
"56865","10262358","411201670",NULL
"56866","10262359","411201690",NULL
"56867","10262360","411201700","0"
"56868","10262361","411201730",NULL
"56869","10262362","411206714",NULL
"56870","10262363","411201740",NULL
"56871","10262364","411201750",NULL
"56872","10262365","414201780",NULL
"56873","10262366","411206699",NULL
"56874","10262367","411206595",NULL
"56875","10262368","411201800","0"
"56876","10262369","411206705",NULL
"56877","10262370","414201830",NULL
"56878","10262371","411201900",NULL
"56879","10262372","411201910",NULL
"56880","10262373","411206610",NULL
"56881","10262374","411206615",NULL
"56882","10262375","411206653",NULL
"56883","10262376","411201950",NULL
"56884","10262377","414201970",NULL
"56885","10262378","411201970","514.25"
"56886","10262379","414202010",NULL
"56887","10262380","411206692",NULL
"56888","10262381","411202020",NULL
"56889","10262382","411202034","320.85"
"56890","10262383","411202080",NULL
"56891","10262384","411202090",NULL
"56892","10262385","411206548",NULL
"56893","10262386","411202100",NULL
"56894","10262387","411202120",NULL
"56895","10262388","411206710",NULL
"56896","10262389","411202110",NULL
"56897","10262390","411205950","350"
"56898","10262391","411206567",NULL
"56899","10262392","411202130",NULL
"56900","10262393","411202140",NULL
"56901","10262394","411202170",NULL
"56902","10262395","411206603",NULL
"56903","10262396","411202210",NULL
"56904","10262397","411202250",NULL
"56905","10262398","411202260",NULL
"56906","10262399","411202290",NULL
"56907","10262400","411202350",NULL
"56908","10262401","411202360",NULL
"56909","10262402","411202370","455.4"
"56910","10262403","511205922",NULL
"56911","10262404","411202330","367.15"
"56912","10262405","411205860","220"
"56913","10262406","411202380","0"
"56914","10262407","411202390",NULL
"56915","10262408","411202450",NULL
"56916","10262409","411203220",NULL
"56917","10262410","411203050","220"
"56918","10262411","411203210",NULL
"56919","10262412","411206150","220"
"56920","10262413","411203030","0"
"56921","10262414","411203120",NULL
"56922","10262415","411202430",NULL
"56923","10262416","411203200",NULL
"56924","10262417","411202481",NULL
"56925","10262418","411206350",NULL
"56926","10262419","411202480","278.85"
"56927","10262420","311202600","0"
"56928","10262421","411202530",NULL
"56929","10262422","411202560",NULL
"56930","10262423","411200251",NULL
"56931","10262424","411202580",NULL
"56932","10262425","411202610",NULL
"56933","10262426","411202630","646"
"56934","10262427","411202660","0"
"56935","10262428","411202690",NULL
"56936","10262429","411202700",NULL
"56937","10262430","411202710","0"
"56938","10262431","411202870",NULL
"56939","10262432","411202720",NULL
"56940","10262433","411202741",NULL
"56941","10262434","411202730",NULL
"56942","10262435","411206616",NULL
"56943","10262436","411206658",NULL
"56944","10262437","411202920","249.45"
"56945","10262438","411202790",NULL
"56946","10262439","411202751","220"
"56947","10262440","411202970","0"
"56948","10262441","411202801",NULL
"56949","10262442","411206679","528.3"
"56950","10262443","411206664","10"
"56951","10262444","611202577",NULL
"56952","10262445","411206599","396.55"
"56953","10262446","411206674",NULL
"56954","10262447","411206686",NULL
"56955","10262448","411202830",NULL
"56956","10262449","411206689","440"
"56957","10262450","411202810",NULL
"56958","10262451","411206668","220"
"56959","10262452","411202880",NULL
"56960","10262453","411206552",NULL
"56961","10262454","411202990",NULL
"56962","10262455","411206639","426"
"56963","10262456","411203170","220"
"56964","10262457","411206675",NULL
"56965","10262458","411206659",NULL
"56966","10262459","411206588","1611"
"56967","10262460","411203150",NULL
"56968","10262461","411203291",NULL
"56969","10262462","411203160",NULL
"56970","10262463","411203180",NULL
"56971","10262464","411206676","367.15"
"56972","10262465","411206702","774.15"
"56973","10262466","411206577",NULL
"56974","10262467","411203070","734.3"
"56975","10262468","414203250","594.7"
"56976","10262469","413203330",NULL
"56977","10262470","411206240","300"
"56978","10262471","411206574",NULL
"56979","10262472","411203251",NULL
"56980","10262473","411205750",NULL
"56981","10262474","411203320",NULL
"56982","10262475","411203380","0"
"56983","10262476","411203280",NULL
"56984","10262477","411203952","426"
"56985","10262478","411203880","418"
"56986","10262479","411203260",NULL
"56987","10262480","411203270",NULL
"56988","10262481","411203960",NULL
"56989","10262482","411203410",NULL
"56990","10262483","411206562",NULL
"56991","10262484","411203954","220"
"56992","10262485","411206643",NULL
"56993","10262486","411206340",NULL
"56994","10262487","411205810","308.3"
"56995","10262488","411200391","396.55"
"56996","10262489","411203930","220"
"56997","10262490","411206110",NULL
"56998","10262491","411203941","249.45"
"56999","10262492","411205990","396.55"
"57000","10262493","411206617",NULL
"57001","10262494","411206573",NULL
"57002","10262495","411206693",NULL
"57003","10262496","411204650",NULL
"57004","10262497","511205200","498.85"
"57005","10262498","411206640",NULL
"57006","10262499","411205910","0"
"57007","10262500","411206200",NULL
"57008","10262501","411206715","0"
"57009","10262502","411206645","0"
"57010","10262503","411206682","510"
"57011","10262504","411205550","500"
"57012","10262505","411206697","220"
"57013","10262506","311203800",NULL
"57014","10262507","411206569",NULL
"57015","10262508","411206694","895.45"
"57016","10262509","411206667",NULL
"57017","10262510","411204964",NULL
"57018","10262511","411206592",NULL
"57019","10262512","411205900",NULL
"57020","10262513","411204053","771.4"
"57021","10262514","411206570",NULL
"57022","10262515","511201970",NULL
"57023","10262516","411206594",NULL
"57024","10262517","411206716","0"
"57025","10262518","411200780",NULL
"57026","10262519","211205570",NULL
"57027","10262520","411203010",NULL
"57028","10262521","411206669",NULL
"57029","10262522","411203090","1259"
"57030","10262523","411206030",NULL
"57031","10262524","411205970",NULL
"57032","10262525","411206566",NULL
"57033","10262526","411206700","999.1"
"57034","10262527","411206320",NULL
"57035","10262528","411206310",NULL
"57036","10262529","411205920",NULL
"57037","10262530","411206050","220"
"57038","10262531","511205659",NULL
"57039","10262532","511205664",NULL
"57040","10262533","411202490",NULL
"57041","10262534","411202620","0"
"57042","10262535","511201801",NULL
"57043","10262536","411206598",NULL
"57044","10262537","411206717",NULL
"57045","10262538","411206571","440"
"57046","10262539","511205651",NULL
"57047","10262540","411206582",NULL
"57048","10262541","511201640",NULL
"57049","10262542","411206490",NULL
"57050","10262543","511201551",NULL
"57051","10262544","511205190",NULL
"57052","10262545","511201790","278.85"
"57053","10262546","411206596","220"
"57054","10262547","511201660",NULL
"57055","10262548","411205980","0"
"57056","10262549","411206120",NULL
"57057","10262550","411200730","0"
"57058","10262551","511205390",NULL
"57059","10262552","411206608",NULL
"57060","10262553","411205840",NULL
"57061","10262554","411206600","0"
"57062","10262555","411206180",NULL
"57063","10262556","411203451",NULL
"57064","10262557","411206607",NULL
"57065","10262558","411203440",NULL
"57066","10262559","411203720",NULL
"57067","10262560","411203700",NULL
"57068","10262561","411203470",NULL
"57069","10262562","411203460","220"
"57070","10262563","411206090",NULL
"57071","10262564","411206605",NULL
"57072","10262565","411203800",NULL
"57073","10262566","411203963",NULL
"57074","10262567","411203971","1000"
"57075","10262568","411203840",NULL
"57076","10262569","411203961","0"
"57077","10262570","411206575",NULL
"57078","10262571","411203940",NULL
"57079","10262572","411206654","278.85"
"57080","10262573","411203950",NULL
"57081","10262574","411206560","220"
"57082","10262575","411203450","704.85"
"57083","10262576","411203992",NULL
"57084","10262577","411203942",NULL
"57085","10262578","411203931",NULL
"57086","10262579","411200393","0"
"57087","10262580","411204280",NULL
"57088","10262581","411204500","500"
"57089","10262582","411203991",NULL
"57090","10262583","411206400",NULL
"57091","10262584","411203970",NULL
"57092","10262585","411206665",NULL
"57093","10262586","411206649","0"
"57094","10262587","411206647",NULL
"57095","10262588","411203980",NULL
"57096","10262589","411206000",NULL
"57097","10262590","411204521",NULL
"57098","10262591","411205560",NULL
"57099","10262592","411204450","0"
"57100","10262593","411204310",NULL
"57101","10262594","411204340","774.15"
"57102","10262595","411203900","0"
"57103","10262596","411206621","0"
"57104","10262597","411203964",NULL
"57105","10262598","111200020",NULL
"57106","10262599","411203310",NULL
"57107","10262600","411206430","396.55"
"57108","10262601","411206480",NULL
"57109","10262602","411203965","0"
"57110","10262603","411206530",NULL
"57111","10262604","411206706",NULL
"57112","10262605","411204670","249.45"
"57113","10262606","411206558",NULL
"57114","10262607","411206718",NULL
"57115","10262608","411206557","249.45"
"57116","10262609","411206553",NULL
"57117","10262610","411206330",NULL
"57118","10262611","411206666","400"
"57119","10262612","411204130","1111"
"57120","10262613","411203955",NULL
"57121","10262614","411203901","440"
"57122","10262615","411203990",NULL
"57123","10262616","411204001",NULL
"57124","10262617","411204052",NULL
"57125","10262618","411204000",NULL
"57126","10262619","411204014",NULL
"57127","10262620","411205800",NULL
"57128","10262621","411206589","220"
"57129","10262622","411204090","220"
"57130","10262623","411206631",NULL
"57131","10262624","411206606","0"
"57132","10262625","411206544","209"
"57133","10262626","411204060",NULL
"57134","10262627","411204131",NULL
"57135","10262628","411204140",NULL
"57136","10262629","411204150",NULL
"57137","10262630","411204170","0"
"57138","10262631","411203452",NULL
"57139","10262632","411204190","1000"
"57140","10262633","411204270",NULL
"57141","10262634","411206657","440"
"57142","10262635","411204250","0"
"57143","10262636","411206601",NULL
"57144","10262637","411205760",NULL
"57145","10262638","411206450",NULL
"57146","10262639","411204300",NULL
"57147","10262640","411204291",NULL
"57148","10262641","411204320","220"
"57149","10262642","411204118","514.25"
"57150","10262643","411200451","426"
"57151","10262644","411204430",NULL
"57152","10262645","411204610","220"
"57153","10262646","411204480",NULL
"57154","10262647","411204490","0"
"57155","10262648","411204530","220"
"57156","10262649","411206070",NULL
"57157","10262650","411204590",NULL
"57158","10262651","411204554",NULL
"57159","10262652","511200210","0"
"57160","10262653","411206561",NULL
"57161","10262654","411206586",NULL
"57162","10262655","411206420",NULL
"57163","10262656","311200331","220"
"57164","10262657","411204671","426"
"57165","10262658","411206660",NULL
"57166","10262659","411204630",NULL
"57167","10262660","411206250",NULL
"57168","10262661","411204640","220"
"57169","10262662","411204550","1139.9"
