Bill_No,Acct_No,Bill_Date,Due_Date,B_Status,MR_Sys_No,Due_Penalty,Penalized,M_Penalty
10262967,511201680,12-5-2018,12-20-2018,2,346736,30.7,1,1
10262968,211207731,12-5-2018,12-20-2018,2,346618,33.4,0,1
10262969,511201750,12-5-2018,12-20-2018,2,346739,28.05,0,1
10262970,511201770,12-5-2018,12-20-2018,2,346740,20,0,1
10262971,511205841,12-5-2018,12-20-2018,2,347101,30.7,1,1
10262972,511205020,12-5-2018,12-20-2018,2,346869,20,0,1
10262973,511205734,12-5-2018,12-20-2018,2,347010,33.4,1,1
10262974,511205842,12-5-2018,12-20-2018,2,347102,38.75,0,1
10262975,511205814,12-5-2018,12-20-2018,2,347076,20,1,1
10262976,511205907,12-5-2018,12-20-2018,2,347166,25.35,1,1
10262977,511205848,12-5-2018,12-20-2018,2,347108,41.4,0,1
10262978,511205815,12-5-2018,12-20-2018,2,347077,20,1,1
10262979,511205817,12-5-2018,12-20-2018,2,347079,22.7,0,1
10262980,511205827,12-5-2018,12-20-2018,2,347089,20,1,1
10262981,511205774,12-5-2018,12-20-2018,2,347040,28.05,1,1
10262982,511200810,12-5-2018,12-20-2018,2,346692,20,1,1
10262983,511205923,12-5-2018,12-20-2018,2,347181,25.35,1,1
10262984,511205924,12-5-2018,12-20-2018,2,347182,20,0,1
10262985,511205804,12-5-2018,12-20-2018,2,347067,20,1,1
10262986,511205746,12-5-2018,12-20-2018,2,347018,41.4,1,1
10262987,511205816,12-5-2018,12-20-2018,2,347078,28.05,0,1
10262988,511205806,12-5-2018,12-20-2018,2,347069,36.05,0,1
10262989,511205832,12-5-2018,12-20-2018,2,347094,33.4,0,1
10262990,511205786,12-5-2018,12-20-2018,2,347049,20,0,1
10262991,511200880,12-5-2018,12-20-2018,2,346694,20,0,1
10262992,511201210,12-5-2018,12-20-2018,2,346703,22.7,1,1
10262993,411203230,12-5-2018,12-20-2018,2,346638,25.35,1,1
10262994,511205908,12-5-2018,12-20-2018,2,347167,25.35,1,1
10262995,511205909,12-5-2018,12-20-2018,2,347168,28.05,0,1
10262996,511205638,12-5-2018,12-20-2018,2,346935,36.05,1,1
10262997,411205850,12-5-2018,12-20-2018,2,346646,20,1,1
10262998,511201521,12-5-2018,12-20-2018,2,346725,20,1,1
10262999,511205871,12-5-2018,12-20-2018,2,347130,30.7,1,1
10263000,511205643,12-5-2018,12-20-2018,2,346938,44.1,0,1
10263001,111203750,12-5-2018,12-20-2018,2,346610,20,1,1
10263002,511201570,12-5-2018,12-20-2018,2,346728,20,1,1
10263003,511205682,12-5-2018,12-20-2018,2,346966,22.7,1,1
10263004,511205714,12-5-2018,12-20-2018,2,346992,30.7,1,1
10263005,511205751,12-5-2018,12-20-2018,2,347021,30.7,1,1
10263006,111203860,12-5-2018,12-20-2018,2,346613,22.7,1,1
10263007,111203590,12-5-2018,12-20-2018,2,346607,20,1,1
10263008,511205722,12-5-2018,12-20-2018,2,347000,41.4,0,1
10263009,111203460,12-5-2018,12-20-2018,2,346605,20,0,1
10263010,511205690,12-5-2018,12-20-2018,2,346972,22.7,1,1
10263011,111203740,12-5-2018,12-20-2018,2,346609,30.7,1,1
10263012,511201560,12-5-2018,12-20-2018,2,346727,38.75,0,1
10263013,511205821,12-5-2018,12-20-2018,2,347083,20,0,1
10263014,511205628,12-5-2018,12-20-2018,2,346927,20,0,1
10263015,511205846,12-5-2018,12-20-2018,2,347106,20,1,1
10263016,411202550,12-5-2018,12-20-2018,2,346634,28.05,1,1
10263017,111203410,12-5-2018,12-20-2018,2,346603,20,1,1
10263018,111203890,12-5-2018,12-20-2018,2,346614,20,0,1
10263019,511205769,12-5-2018,12-20-2018,2,347036,22.7,0,1
10263020,511205776,12-5-2018,12-20-2018,2,347041,25.35,1,1
10263021,511205620,12-5-2018,12-20-2018,2,346920,44.1,1,1
10263022,411203080,12-5-2018,12-20-2018,2,346637,20,1,1
10263023,111203760,12-5-2018,12-20-2018,2,346611,20,0,1
10263024,111202141,12-5-2018,12-20-2018,2,346601,60.25,1,1
10263025,111203761,12-5-2018,12-20-2018,2,346612,20,1,1
10263026,511205872,12-5-2018,12-20-2018,2,347131,33.4,1,1
10263027,511205752,12-5-2018,12-20-2018,2,347022,38.75,0,1
10263028,511201920,12-5-2018,12-20-2018,2,346752,24.1,1,1
10263029,511205623,12-5-2018,12-20-2018,2,346922,20,0,1
10263030,511205621,12-5-2018,12-20-2018,2,346921,20,1,1
10263031,511205654,12-5-2018,12-20-2018,2,346945,22.7,1,1
10263032,511205795,12-5-2018,12-20-2018,2,347058,30.7,0,1
10263033,513201860,12-5-2018,12-20-2018,2,347192,41.4,1,1
10263034,511205698,12-5-2018,12-20-2018,2,346979,20,1,1
10263035,511205723,12-5-2018,12-20-2018,2,347001,36.05,0,1
10263036,511205787,12-5-2018,12-20-2018,2,347050,20,1,1
10263037,511205753,12-5-2018,12-20-2018,2,347023,20,1,1
10263038,511205873,12-5-2018,12-20-2018,2,347132,20,1,1
10263039,511205822,12-5-2018,12-20-2018,2,347084,20,0,1
10263040,511205770,12-5-2018,12-20-2018,2,347037,36.05,0,1
10263041,511205778,12-5-2018,12-20-2018,2,347043,22.7,1,1
10263042,511205925,12-5-2018,12-20-2018,2,347183,22.7,0,1
10263043,511205855,12-5-2018,12-20-2018,2,347115,20,1,1
10263044,511205910,12-5-2018,12-20-2018,2,347169,20,0,1
10263045,511201590,12-5-2018,12-20-2018,2,346730,20,0,1
10263046,511205818,12-5-2018,12-20-2018,2,347080,20,1,1
10263047,511205913,12-5-2018,12-20-2018,2,347172,20,0,1
10263048,511205828,12-5-2018,12-20-2018,2,347090,20,0,1
10263049,511205833,12-5-2018,12-20-2018,2,347095,63.65,0,1
10263050,511205796,12-5-2018,12-20-2018,2,347059,20,1,1
10263051,511205797,12-5-2018,12-20-2018,2,347060,22.7,0,1
10263052,511205916,12-5-2018,12-20-2018,2,347175,20,0,1
10263053,511205917,12-5-2018,12-20-2018,2,347176,20,1,1
10263054,511205918,12-5-2018,12-20-2018,2,347177,20,1,1
10263055,511205919,12-5-2018,12-20-2018,2,347178,41.4,1,1
10263056,511205920,12-5-2018,12-20-2018,2,347179,20,0,1
10263057,511205921,12-5-2018,12-20-2018,2,347180,33.4,1,1
10263058,411206590,12-5-2018,12-20-2018,2,346653,33.4,0,1
10263059,411202624,12-5-2018,12-20-2018,2,346635,44.1,0,1
10263060,511204880,12-5-2018,12-20-2018,2,346857,22.7,0,1
10263061,511205687,12-5-2018,12-20-2018,2,346971,25.35,0,1
10263062,511205732,12-5-2018,12-20-2018,2,347008,41.4,1,1
10263063,511205692,12-5-2018,12-20-2018,2,346973,36.05,1,1
10263064,411206634,12-5-2018,12-20-2018,2,346655,50.15,0,1
10263065,511205716,12-5-2018,12-20-2018,2,346994,22.7,1,1
10263066,511205724,12-5-2018,12-20-2018,2,347002,25.35,1,1
10263067,511205674,12-5-2018,12-20-2018,2,346959,28.05,1,1
10263068,511205675,12-5-2018,12-20-2018,2,346960,25.35,1,1
10263069,411204070,12-5-2018,12-20-2018,2,346639,20,1,1
10263070,511205715,12-5-2018,12-20-2018,2,346993,130.8,0,1
10263071,511205788,12-5-2018,12-20-2018,2,347051,20,1,1
10263072,411206583,12-5-2018,12-20-2018,2,346652,30.7,1,1
10263073,111200921,12-5-2018,12-20-2018,2,346600,33.4,1,1
10263074,511205893,12-5-2018,12-20-2018,2,347152,20,0,1
10263075,411204120,12-5-2018,12-20-2018,2,346641,26.65,1,1
10263076,511205676,12-5-2018,12-20-2018,2,346961,22.7,1,1
10263077,511205709,12-5-2018,12-20-2018,2,346988,36.05,1,1
10263078,511205644,12-5-2018,12-20-2018,2,346939,20,1,1
10263079,511205766,12-5-2018,12-20-2018,2,347034,25.35,1,1
10263080,511205829,12-5-2018,12-20-2018,2,347091,20,0,1
10263081,511205645,12-5-2018,12-20-2018,2,346940,20,0,1
10263082,511205830,12-5-2018,12-20-2018,2,347092,20,0,1
10263083,511205779,12-5-2018,12-20-2018,2,347044,25.35,0,1
10263084,111203660,12-5-2018,12-20-2018,2,346608,33.4,1,1
10263085,511205657,12-5-2018,12-20-2018,2,346948,20,1,1
10263086,411206613,12-5-2018,12-20-2018,2,346654,20,1,1
10263087,411206635,12-5-2018,12-20-2018,2,346656,38.75,1,1
10263088,511205892,12-5-2018,12-20-2018,2,347151,20,1,1
10263089,511205650,12-5-2018,12-20-2018,2,346944,22.7,0,1
10263090,511205864,12-5-2018,12-20-2018,2,347123,20,0,1
10263091,511205798,12-5-2018,12-20-2018,2,347061,20,0,1
10263092,411202500,12-5-2018,12-20-2018,2,346633,20,0,1
10263093,511205805,12-5-2018,12-20-2018,2,347068,25.35,1,1
10263094,111203570,12-5-2018,12-20-2018,2,346606,20,1,1
10263095,511205696,12-5-2018,12-20-2018,2,346977,28.05,1,1
10263096,111203440,12-5-2018,12-20-2018,2,346604,20,0,1
10263097,511205636,12-5-2018,12-20-2018,2,346933,20,0,1
10263098,511205713,12-5-2018,12-20-2018,2,346991,56.9,0,1
10263099,511205610,12-5-2018,12-20-2018,2,346912,30.7,1,1
10263100,511205680,12-5-2018,12-20-2018,2,346964,20,0,1
10263101,511205825,12-5-2018,12-20-2018,2,347087,20,1,1
10263102,411206280,12-5-2018,12-20-2018,2,346648,44.1,1,1
10263103,411206460,12-5-2018,12-20-2018,2,346650,28.05,1,1
10263104,411204101,12-5-2018,12-20-2018,2,346640,28.05,0,1
10263105,411206410,12-5-2018,12-20-2018,2,346649,36.05,1,1
10263106,511205802,12-5-2018,12-20-2018,2,347065,20,0,1
10263107,511205070,12-5-2018,12-20-2018,2,346872,30.7,0,1
10263108,511205894,12-5-2018,12-20-2018,2,347153,20,0,1
10263109,511201690,12-5-2018,12-20-2018,2,346737,38.75,1,1
10263110,511201890,12-5-2018,12-20-2018,2,346750,20,1,1
10263111,511205763,12-5-2018,12-20-2018,2,347031,56.9,1,1
10263112,115203270,12-5-2018,12-20-2018,2,346616,44.1,0,1
10263113,511201601,12-5-2018,12-20-2018,2,346732,20,1,1
10263114,511201780,12-5-2018,12-20-2018,2,346741,20,0,1
10263115,511205808,12-5-2018,12-20-2018,2,347071,28.05,1,1
10263116,511205843,12-5-2018,12-20-2018,2,347103,20,1,1
10263117,511205614,12-5-2018,12-20-2018,2,346915,33.4,0,1
10263118,511201630,12-5-2018,12-20-2018,2,346734,22.7,1,1
10263119,511204840,12-5-2018,12-20-2018,2,346854,20,0,1
10263120,511201900,12-5-2018,12-20-2018,2,346751,20,1,1
10263121,511201650,12-5-2018,12-20-2018,2,346735,20,1,1
10263122,511201820,12-5-2018,12-20-2018,2,346744,20,1,1
10263123,511201800,12-5-2018,12-20-2018,2,346742,28.05,1,1
10263124,511201810,12-5-2018,12-20-2018,2,346743,67,1,1
10263125,511205120,12-5-2018,12-20-2018,2,346875,30.7,0,1
10263126,511201840,12-5-2018,12-20-2018,2,346745,30.7,0,1
10263127,511204930,12-5-2018,12-20-2018,2,346861,20,0,1
10263128,511205838,12-5-2018,12-20-2018,2,347098,28.05,1,1
10263129,511201860,12-5-2018,12-20-2018,2,346746,22.7,0,1
10263130,511201870,12-5-2018,12-20-2018,2,346747,20,0,1
10263131,511201880,12-5-2018,12-20-2018,2,346748,20,1,1
10263132,511200560,12-5-2018,12-20-2018,2,346687,149.35,1,1
10263133,511205884,12-5-2018,12-20-2018,2,347143,22.7,1,1
10263134,511205677,12-5-2018,12-20-2018,2,346962,38.75,1,1
10263135,511205760,12-5-2018,12-20-2018,2,347028,22.7,0,1
10263136,511204940,12-5-2018,12-20-2018,2,346862,154,1,1
10263137,511201921,12-5-2018,12-20-2018,2,346753,117.4,1,1
10263138,511201930,12-5-2018,12-20-2018,2,346754,28.05,1,1
10263139,411205820,12-5-2018,12-20-2018,2,346645,20,0,1
10263140,411206684,12-5-2018,12-20-2018,2,346658,20,1,1
10263141,311203480,12-5-2018,12-20-2018,2,346623,30.7,1,1
10263142,511205914,12-5-2018,12-20-2018,2,347173,44.1,1,1
10263143,511202060,12-5-2018,12-20-2018,2,346756,20,0,1
10263144,511205110,12-5-2018,12-20-2018,2,346874,56.9,0,1
10263145,511202090,12-5-2018,12-20-2018,2,346757,36.05,0,1
10263146,511202110,12-5-2018,12-20-2018,2,346758,20,0,1
10263147,511205926,12-5-2018,12-20-2018,2,347184,20,0,1
10263148,511205885,12-5-2018,12-20-2018,2,347144,20,0,1
10263149,511205844,12-5-2018,12-20-2018,2,347104,22.7,1,1
10263150,311204490,12-5-2018,12-20-2018,2,346625,22.7,1,1
10263151,311204540,12-5-2018,12-20-2018,2,346626,44.1,0,1
10263152,511202190,12-5-2018,12-20-2018,2,346760,20,0,1
10263153,511202191,12-5-2018,12-20-2018,2,346761,22.7,0,1
10263154,511202200,12-5-2018,12-20-2018,2,346762,30.7,1,1
10263155,511202210,12-5-2018,12-20-2018,2,346763,20,1,1
10263156,511205310,12-5-2018,12-20-2018,2,346888,56.9,0,1
10263157,511205834,12-5-2018,12-20-2018,2,347096,38.75,0,1
10263158,411206637,12-5-2018,12-20-2018,2,346657,20,0,1
10263159,511202220,12-5-2018,12-20-2018,2,346764,44.1,1,1
10263160,511202300,12-5-2018,12-20-2018,2,346765,53.5,1,1
10263161,511202311,12-5-2018,12-20-2018,2,346766,38.75,1,1
10263162,511202330,12-5-2018,12-20-2018,2,346768,20,1,1
10263163,511202340,12-5-2018,12-20-2018,2,346769,20,0,1
10263164,511202320,12-5-2018,12-20-2018,2,346767,33.4,0,1
10263165,511205600,12-5-2018,12-20-2018,2,346911,169.55,1,1
10263166,511205737,12-5-2018,12-20-2018,2,347012,22.7,1,1
10263167,411205640,12-5-2018,12-20-2018,2,346642,20,1,1
10263168,511202350,12-5-2018,12-20-2018,2,346770,36.05,0,1
10263169,511202360,12-5-2018,12-20-2018,2,346771,20,1,1
10263170,511205819,12-5-2018,12-20-2018,2,347081,33.4,1,1
10263171,511202460,12-5-2018,12-20-2018,2,346772,20,0,1
10263172,511202470,12-5-2018,12-20-2018,2,346773,20,1,1
10263173,511202560,12-5-2018,12-20-2018,2,346774,80.5,1,1
10263174,511202610,12-5-2018,12-20-2018,2,346776,20,1,1
10263175,511202180,12-5-2018,12-20-2018,2,346759,20,1,1
10263176,511205631,12-5-2018,12-20-2018,2,346930,28.05,0,1
10263177,311205340,12-5-2018,12-20-2018,2,346627,38.75,1,1
10263178,511205697,12-5-2018,12-20-2018,2,346978,46.75,1,1
10263179,511205823,12-5-2018,12-20-2018,2,347085,20,1,1
10263180,511205611,12-5-2018,12-20-2018,2,346913,50.15,1,1
10263181,511205260,12-5-2018,12-20-2018,2,346884,60.25,0,1
10263182,511202630,12-5-2018,12-20-2018,2,346777,28.05,1,1
10263183,511205738,12-5-2018,12-20-2018,2,347013,33.4,1,1
10263184,511202640,12-5-2018,12-20-2018,2,346778,22.7,1,1
10263185,511202660,12-5-2018,12-20-2018,2,346779,105.1,1,1
10263186,511205782,12-5-2018,12-20-2018,2,347046,140.1,1,1
10263187,511202570,12-5-2018,12-20-2018,2,346775,30.7,1,1
10263188,511202670,12-5-2018,12-20-2018,2,346780,53.5,0,1
10263189,511202700,12-5-2018,12-20-2018,2,346781,20,1,1
10263190,511202740,12-5-2018,12-20-2018,2,346782,28.05,0,1
10263191,511205868,12-5-2018,12-20-2018,2,347127,22.7,1,1
10263192,511205936,12-5-2018,12-20-2018,2,347207,20,0,1
10263193,511205060,12-5-2018,12-20-2018,2,346871,30,0,1
10263194,511205440,12-5-2018,12-20-2018,2,346899,36.05,0,1
10263195,511205799,12-5-2018,12-20-2018,2,347062,53.5,0,1
10263196,511205849,12-5-2018,12-20-2018,2,347109,20,0,1
10263197,511205655,12-5-2018,12-20-2018,2,346946,92.8,0,1
10263198,511202840,12-5-2018,12-20-2018,2,346783,20,1,1
10263199,511202870,12-5-2018,12-20-2018,2,346784,30.7,0,1
10263200,511205809,12-5-2018,12-20-2018,2,347072,20,1,1
10263201,511205040,12-5-2018,12-20-2018,2,346870,22.7,1,1
10263202,511202980,12-5-2018,12-20-2018,2,346790,33.4,1,1
10263203,511205771,12-5-2018,12-20-2018,2,347038,20,0,1
10263204,511202900,12-5-2018,12-20-2018,2,346785,20,0,1
10263205,511205669,12-5-2018,12-20-2018,2,346956,20,1,1
10263206,511205836,12-5-2018,12-20-2018,2,347097,20,0,1
10263207,511202920,12-5-2018,12-20-2018,2,346786,38.75,0,1
10263208,511205705,12-5-2018,12-20-2018,2,346985,38.75,0,1
10263209,511204980,12-5-2018,12-20-2018,2,346865,46.75,1,1
10263210,511205615,12-5-2018,12-20-2018,2,346916,20,1,1
10263211,511202960,12-5-2018,12-20-2018,2,346787,36.05,1,1
10263212,511202961,12-5-2018,12-20-2018,2,346788,25.35,0,1
10263213,511205789,12-5-2018,12-20-2018,2,347052,20,1,1
10263214,211205130,12-5-2018,12-20-2018,2,346617,33.4,1,1
10263215,511205934,12-5-2018,12-20-2018,2,347190,20,0,1
10263216,511203010,12-5-2018,12-20-2018,2,346791,63.65,1,1
10263217,511205000,12-5-2018,12-20-2018,2,346867,20,0,1
10263218,411206542,12-5-2018,12-20-2018,2,346651,20,0,1
10263219,511205810,12-5-2018,12-20-2018,2,347073,1559.9,1,1
10263220,311204080,12-5-2018,12-20-2018,2,346624,20,1,1
10263221,511205140,12-5-2018,12-20-2018,2,346876,38.75,0,1
10263222,511204510,12-5-2018,12-20-2018,2,346839,30.7,1,1
10263223,511204860,12-5-2018,12-20-2018,2,346855,20,0,1
10263224,511205826,12-5-2018,12-20-2018,2,347088,96.9,1,1
10263225,511205929,12-5-2018,12-20-2018,2,347186,985.4,1,1
10263226,511203050,12-5-2018,12-20-2018,2,346792,38.75,1,1
10263227,511201580,12-5-2018,12-20-2018,2,346729,20,0,1
10263228,511205935,12-5-2018,12-20-2018,2,347191,20,0,1
10263229,515203150,12-5-2018,12-20-2018,2,347200,80.5,1,1
10263230,611202090,12-5-2018,12-20-2018,2,347203,104,1,1
10263231,511203170,12-5-2018,12-20-2018,2,346794,38.75,1,1
10263232,511203180,12-5-2018,12-20-2018,2,346795,46.75,0,1
10263233,511205790,12-5-2018,12-20-2018,2,347053,22.7,1,1
10263234,511205887,12-5-2018,12-20-2018,2,347146,22.7,0,1
10263235,511205180,12-5-2018,12-20-2018,2,346879,36.05,1,1
10263236,511205744,12-5-2018,12-20-2018,2,347016,28.05,0,1
10263237,511205845,12-5-2018,12-20-2018,2,347105,20,1,1
10263238,511205699,12-5-2018,12-20-2018,2,346980,25.35,1,1
10263239,511205880,12-5-2018,12-20-2018,2,347139,20,1,1
10263240,511205470,12-5-2018,12-20-2018,2,346902,25.35,1,1
10263241,511205937,12-5-2018,12-20-2018,2,347209,20,1,1
10263242,511203060,12-5-2018,12-20-2018,2,346793,20,1,1
10263243,411205654,12-5-2018,12-20-2018,2,346643,22.7,0,1
10263244,511205510,12-5-2018,12-20-2018,2,346906,19,1,1
10263245,511205661,12-5-2018,12-20-2018,2,346951,25.35,1,1
10263246,511205490,12-5-2018,12-20-2018,2,346904,30.7,0,1
10263247,511205764,12-5-2018,12-20-2018,2,347032,70.4,0,1
10263248,511205612,12-5-2018,12-20-2018,2,346914,33.4,1,1
10263249,511205803,12-5-2018,12-20-2018,2,347066,20,0,1
10263250,511205874,12-5-2018,12-20-2018,2,347133,53.5,1,1
10263251,511205480,12-5-2018,12-20-2018,2,346903,22.7,1,1
10263252,511205703,12-5-2018,12-20-2018,2,346984,50.15,1,1
10263253,511205931,12-5-2018,12-20-2018,2,347188,22.7,0,1
10263254,511203360,12-5-2018,12-20-2018,2,346796,28.05,0,1
10263255,511205867,12-5-2018,12-20-2018,2,347126,2145.4,0,1
10263256,513203400,12-5-2018,12-20-2018,2,347193,35,0,1
10263257,511203510,12-5-2018,12-20-2018,2,346800,33.4,0,1
10263258,511205170,12-5-2018,12-20-2018,2,346878,20,0,1
10263259,511205915,12-5-2018,12-20-2018,2,347174,46.75,0,1
10263260,314205674,12-5-2018,12-20-2018,2,346629,22.7,1,1
10263261,511203440,12-5-2018,12-20-2018,2,346799,46.75,1,1
10263262,511205784,12-5-2018,12-20-2018,2,347048,25.35,1,1
10263263,511205772,12-5-2018,12-20-2018,2,347039,50.15,0,1
10263264,511205717,12-5-2018,12-20-2018,2,346995,20,1,1
10263265,511205791,12-5-2018,12-20-2018,2,347054,20,1,1
10263266,511203540,12-5-2018,12-20-2018,2,346803,30.7,1,1
10263267,511203420,12-5-2018,12-20-2018,2,346798,38.75,0,1
10263268,511203410,12-5-2018,12-20-2018,2,346797,30.7,1,1
10263269,511205755,12-5-2018,12-20-2018,2,347024,20,1,1
10263270,511203530,12-5-2018,12-20-2018,2,346801,67,0,1
10263271,511205400,12-5-2018,12-20-2018,2,346896,67,1,1
10263272,511205700,12-5-2018,12-20-2018,2,346981,25.35,1,1
10263273,511203531,12-5-2018,12-20-2018,2,346802,25.35,1,1
10263274,511203560,12-5-2018,12-20-2018,2,346804,25.35,0,1
10263275,514203570,12-5-2018,12-20-2018,2,347196,67,0,1
10263276,511205380,12-5-2018,12-20-2018,2,346895,169.55,0,1
10263277,515203571,12-5-2018,12-20-2018,2,347201,488.7,0,1
10263278,511205370,12-5-2018,12-20-2018,2,346894,35,0,1
10263279,511205792,12-5-2018,12-20-2018,2,347055,20,1,1
10263280,511205745,12-5-2018,12-20-2018,2,347017,20,0,1
10263281,511205927,12-5-2018,12-20-2018,2,347185,196.15,1,1
10263282,511202970,12-5-2018,12-20-2018,2,346789,20,0,1
10263283,511205801,12-5-2018,12-20-2018,2,347064,20,0,1
10263284,511205756,12-5-2018,12-20-2018,2,347025,130.8,1,1
10263285,511205877,12-5-2018,12-20-2018,2,347136,20,0,1
10263286,511203580,12-5-2018,12-20-2018,2,347505,53.5,1,1
10263287,511203590,12-5-2018,12-20-2018,2,346806,41.4,1,1
10263288,511203620,12-5-2018,12-20-2018,2,346807,56.9,1,1
10263289,611201840,12-5-2018,12-20-2018,2,347202,20,1,1
10263290,511205831,12-5-2018,12-20-2018,2,347093,38.75,0,1
10263291,511205911,12-5-2018,12-20-2018,2,347170,20,0,1
10263292,511203630,12-5-2018,12-20-2018,2,346808,25.35,1,1
10263293,511203640,12-5-2018,12-20-2018,2,346809,33.4,0,1
10263294,314205675,12-5-2018,12-20-2018,2,346630,36.05,0,1
10263295,511205320,12-5-2018,12-20-2018,2,346889,20,0,1
10263296,511205750,12-5-2018,12-20-2018,2,347020,20,1,1
10263297,511203650,12-5-2018,12-20-2018,2,346810,33.4,1,1
10263298,511205757,12-5-2018,12-20-2018,2,347026,22.7,1,1
10263299,511205768,12-5-2018,12-20-2018,2,347035,20,0,1
10263300,511203830,12-5-2018,12-20-2018,2,346812,20,1,1
10263301,511203840,12-5-2018,12-20-2018,2,346813,19,1,1
10263302,511204260,12-5-2018,12-20-2018,2,346830,30.7,0,1
10263303,511204870,12-5-2018,12-20-2018,2,346856,20,0,1
10263304,511205895,12-5-2018,12-20-2018,2,347154,20,0,1
10263305,511205896,12-5-2018,12-20-2018,2,347155,20,0,1
10263306,511203900,12-5-2018,12-20-2018,2,346814,20,0,1
10263307,511205902,12-5-2018,12-20-2018,2,347161,20,0,1
10263308,511203950,12-5-2018,12-20-2018,2,346817,20,1,1
10263309,511205685,12-5-2018,12-20-2018,2,346969,20,0,1
10263310,511205693,12-5-2018,12-20-2018,2,346974,84.6,1,1
10263311,511203910,12-5-2018,12-20-2018,2,346815,20,1,1
10263312,511205330,12-5-2018,12-20-2018,2,346890,22.7,1,1
10263313,511204100,12-5-2018,12-20-2018,2,346824,20,1,1
10263314,511205520,12-5-2018,12-20-2018,2,346907,20,1,1
10263315,511205632,12-5-2018,12-20-2018,2,346931,20,1,1
10263316,511203920,12-5-2018,12-20-2018,2,346816,22.7,1,1
10263317,511205900,12-5-2018,12-20-2018,2,347159,30.7,0,1
10263318,511203970,12-5-2018,12-20-2018,2,346818,50.15,0,1
10263319,511205857,12-5-2018,12-20-2018,2,347116,20,0,1
10263320,311200360,12-5-2018,12-20-2018,2,346620,67,0,1
10263321,511205684,12-5-2018,12-20-2018,2,346968,33.4,0,1
10263322,511205560,12-5-2018,12-20-2018,2,346910,28.05,0,1
10263323,511205875,12-5-2018,12-20-2018,2,347134,20,0,1
10263324,511204130,12-5-2018,12-20-2018,2,346826,28.05,0,1
10263325,511205290,12-5-2018,12-20-2018,2,346886,24.1,1,1
10263326,511205876,12-5-2018,12-20-2018,2,347135,20,0,1
10263327,511205891,12-5-2018,12-20-2018,2,347150,20,0,1
10263328,511205300,12-5-2018,12-20-2018,2,346887,28.05,1,1
10263329,511204030,12-5-2018,12-20-2018,2,346820,20,0,1
10263330,511205866,12-5-2018,12-20-2018,2,347125,20,0,1
10263331,511204060,12-5-2018,12-20-2018,2,346821,20,0,1
10263332,511204080,12-5-2018,12-20-2018,2,346822,20,0,1
10263333,511205430,12-5-2018,12-20-2018,2,346898,38.75,0,1
10263334,511204090,12-5-2018,12-20-2018,2,346823,20,0,1
10263335,511204110,12-5-2018,12-20-2018,2,346825,30.7,0,1
10263336,511204140,12-5-2018,12-20-2018,2,346827,20,0,1
10263337,511204150,12-5-2018,12-20-2018,2,346828,38.75,0,1
10263338,511204170,12-5-2018,12-20-2018,2,346829,25.35,0,1
10263339,511204970,12-5-2018,12-20-2018,2,346864,20,0,1
10263340,511204440,12-5-2018,12-20-2018,2,346833,25.35,0,1
10263341,511205683,12-5-2018,12-20-2018,2,346967,41.4,1,1
